Date,Country,Region,Plastic_Waste_Tons,Plastic_Recycled_Tons,Burned_Waste_Tons,Illegal_Dumping_Cases,Trees_Cut,Deforestation_Area_Ha,Forest_Fires_Reported,CO2_Emissions_Tons,Water_Pollution_Index,Air_Quality_Index,Population_Affected,Government_Interventions,Reforestation_Projects,Waste_Collected_Tons,Plastic_Bans_Enforced,Awareness_Campaigns,Monitoring_Stations
2021-08-14,Nigeria,Coastal,339.24,195.93,592.34,5,484,18.23,0,6929.72,54.23,95.15,14715,6,1,1373.41,0,9,8
2020-05-30,Philippines,Suburban,2270.92,1188.33,1123.26,3,469,12.76,0,4827.78,86.15,85.99,42796,1,0,122.69,1,13,11
2022-03-02,China,Urban,1026.37,1305.24,214.37,2,154,13.92,0,6039.33,88.37,86.61,59430,3,4,3777.25,1,6,14
2022-10-29,Russia,Urban,2231.05,745.23,787.79,2,291,1.58,1,6630.24,86.56,167.27,75151,7,1,4888.51,0,8,47
2022-07-11,USA,Urban,710.91,945.61,1606.42,1,321,1.92,0,3639.7,68.56,192.2,25191,3,0,83.98,0,5,22
2023-01-31,Russia,Forest,3035.35,736.49,464.72,3,568,4.0,0,4907.88,44.56,139.37,27715,7,1,890.88,1,0,25
2021-07-26,Mexico,Rural,4905.41,1535.95,849.31,3,785,5.84,0,5697.97,66.3,73.61,77263,9,1,1957.84,0,12,10
2023-06-30,Mexico,Forest,551.48,1397.39,1186.5,1,778,15.32,2,4719.97,65.35,59.81,14425,3,3,3739.14,1,10,36
2023-10-25,Germany,Rural,710.02,94.65,3527.07,0,93,8.99,1,7737.19,84.49,85.88,4314,8,0,1457.33,1,14,39
2023-06-05,Indonesia,Rural,459.37,80.74,2207.35,2,75,2.03,2,5267.21,48.7,76.67,36016,0,3,3262.43,0,9,24
2020-08-31,Nigeria,Suburban,1405.3,487.99,205.02,1,853,17.13,1,5619.44,42.04,136.78,2986,5,2,794.19,1,11,6
2020-09-20,Mexico,Coastal,2206.03,1130.49,4125.02,5,230,19.88,2,6835.29,45.95,154.69,77814,0,1,1093.37,0,7,33
2020-07-17,Mexico,Urban,2726.42,1492.89,2794.51,4,653,9.37,0,3619.52,44.59,50.69,23774,5,1,963.24,1,3,22
2022-03-17,Germany,Urban,2033.63,415.97,1248.3,3,477,10.48,4,4559.4,68.9,115.94,65470,3,3,1267.02,0,9,20
2022-02-03,China,Rural,2668.22,475.92,1946.34,6,317,2.03,1,4041.23,78.75,143.45,68117,7,0,2572.08,0,7,11
2021-11-25,China,Suburban,1578.5,440.09,530.59,5,907,7.97,1,5432.33,52.09,78.93,51262,7,4,2472.4,0,2,35
2023-02-16,Philippines,Coastal,1015.95,541.76,1022.87,3,629,7.75,1,6636.52,40.58,185.15,99829,8,4,2552.45,0,10,35
2022-01-18,Nigeria,Forest,727.1,673.06,500.68,6,925,19.33,1,3953.88,50.59,132.35,89537,6,2,2696.13,0,5,1
2020-10-22,Russia,Coastal,1447.37,372.4,1680.24,4,200,13.38,1,3589.04,62.79,101.81,99071,7,0,153.0,0,3,42
2021-02-11,Indonesia,Coastal,744.15,438.74,5004.39,1,665,15.75,2,5179.42,69.87,52.8,5632,2,0,228.22,1,9,26
2023-05-18,Brazil,Rural,2158.03,815.96,751.53,5,649,3.0,0,6359.49,62.99,122.65,22956,9,3,1164.48,0,3,14
2022-11-08,USA,Forest,755.51,138.77,934.41,8,144,8.63,1,4211.27,45.4,100.39,82122,3,1,207.99,0,12,49
2022-04-02,Germany,Suburban,1113.0,2267.33,1051.93,2,431,4.24,0,3985.91,85.08,195.43,95178,3,1,3235.82,0,1,2
2022-10-21,Indonesia,Forest,3473.93,1106.06,788.07,2,847,17.27,2,6582.8,56.27,106.81,21944,5,0,40.87,1,10,46
2020-03-23,Brazil,Rural,3701.59,1670.07,1608.85,4,880,3.47,1,4806.6,57.54,188.15,30736,6,4,2706.7,1,3,5
2020-04-02,USA,Forest,3623.4,225.37,2331.06,4,564,9.06,2,5635.07,88.04,152.91,36553,8,2,2681.31,0,0,39
2020-03-20,Mexico,Forest,1599.04,320.33,641.21,1,769,1.55,2,6381.15,82.1,61.09,96234,9,3,2264.05,1,0,15
2020-10-07,Russia,Urban,1051.75,16.16,1041.3,0,979,12.87,0,5517.35,78.38,189.91,21648,5,0,1050.53,1,4,21
2024-01-01,Nigeria,Urban,2400.45,609.75,1770.96,3,663,9.9,4,5034.6,40.96,75.27,88508,1,2,2192.36,0,0,29
2021-11-13,Mexico,Forest,770.35,626.46,458.4,2,909,10.21,0,4031.2,80.29,117.2,63997,9,0,346.61,0,12,21
2022-08-28,Philippines,Urban,2820.67,746.8,321.13,6,738,2.48,0,4468.41,57.32,188.45,65111,9,2,1839.41,1,12,38
2022-11-29,India,Forest,971.61,72.15,630.09,2,477,10.52,2,5349.93,42.56,174.28,63145,6,2,2737.41,0,2,36
2022-07-24,Indonesia,Rural,1399.78,566.68,1838.38,2,474,11.49,2,6243.56,89.45,123.14,98452,9,1,1548.08,0,2,14
2020-11-01,Russia,Suburban,2864.5,783.08,435.94,3,865,19.28,0,4520.84,40.32,81.04,28890,8,3,1239.95,0,9,33
2023-05-26,India,Rural,247.84,889.4,669.95,4,248,1.15,1,4409.49,85.32,126.39,70583,7,3,336.75,0,3,23
2022-11-21,Brazil,Coastal,1008.03,335.23,1049.16,4,57,18.49,0,5484.37,30.03,132.15,26101,3,1,1358.29,0,14,8
2020-10-13,Indonesia,Rural,2191.75,2519.73,1194.88,1,952,9.85,0,4236.51,56.28,199.54,81803,1,4,901.74,1,14,20
2021-11-02,Germany,Forest,2540.54,471.57,935.9,2,806,4.6,0,5440.27,31.79,173.6,30325,7,3,1425.5,0,13,38
2023-06-09,Philippines,Urban,2254.85,667.18,1068.48,8,854,13.48,1,4143.86,84.75,179.2,57490,5,1,2733.09,1,0,47
2021-10-14,Russia,Suburban,1385.8,420.87,237.04,3,376,10.58,2,5260.01,37.55,197.93,12548,7,2,2714.95,1,11,38
2020-11-28,Brazil,Urban,3066.5,340.44,607.07,3,739,4.92,3,4680.13,70.39,128.5,4819,8,2,5867.32,0,6,47
2022-03-15,Brazil,Rural,704.64,1015.79,1942.11,3,643,12.72,0,5113.97,67.87,137.78,28794,2,3,2379.78,1,3,1
2023-06-16,China,Forest,676.35,77.3,563.42,2,673,9.73,1,5806.03,76.74,118.17,50545,7,2,6732.39,1,6,42
2021-09-04,USA,Suburban,2176.22,1066.61,1221.17,2,920,13.94,0,4904.94,74.81,68.82,80447,9,3,897.72,0,4,4
2023-04-30,Nigeria,Mountain,631.66,653.35,1128.69,2,70,13.94,1,5404.28,31.95,128.79,22584,7,0,787.09,0,0,14
2021-11-19,Brazil,Coastal,5016.71,496.12,1798.17,1,595,9.72,2,4308.0,53.3,137.39,72544,4,1,2969.28,0,10,22
2022-11-04,Philippines,Suburban,1033.19,150.51,1995.29,5,304,8.12,0,4452.33,49.35,85.59,10255,5,4,1099.93,1,3,12
2022-11-09,India,Forest,3027.21,606.47,2408.18,6,482,1.73,0,3903.59,88.37,167.42,89770,4,3,1016.72,0,4,25
2022-12-26,Russia,Rural,530.15,1006.76,2941.99,3,554,10.13,0,4937.54,76.49,68.67,13999,5,4,536.36,1,10,48
2022-09-30,Russia,Mountain,4332.07,677.62,441.51,6,76,5.24,0,5292.64,72.48,125.3,98902,0,1,498.96,1,12,7
2023-12-22,Philippines,Suburban,1685.0,550.39,102.38,2,569,1.54,1,5386.18,56.53,149.41,59144,9,1,883.42,1,11,7
2023-02-26,Mexico,Urban,1009.19,464.02,754.27,3,979,6.94,1,6696.88,83.46,58.24,16970,9,0,1332.2,1,13,39
2021-09-05,China,Rural,1309.49,379.82,409.43,2,579,2.21,0,5475.96,31.01,170.61,7679,9,1,2947.66,0,11,6
2022-08-30,Philippines,Coastal,874.36,165.14,502.36,3,996,11.8,0,4567.53,43.71,95.62,25450,1,2,427.06,0,3,19
2020-02-04,India,Mountain,1396.71,990.9,1559.8,5,549,10.32,1,7326.65,71.7,157.66,71376,7,4,670.31,0,6,47
2022-01-24,Indonesia,Mountain,562.19,719.09,2307.16,3,282,15.95,1,4213.77,60.5,66.23,988,0,1,1712.53,0,0,23
2021-11-09,Germany,Rural,1037.18,1042.92,1246.85,3,445,5.72,2,5200.12,62.03,143.04,86807,8,1,2009.71,0,8,10
2023-10-11,Germany,Forest,2987.31,373.1,585.5,3,356,7.74,1,6111.16,54.98,133.58,96867,6,4,549.55,0,5,44
2020-08-12,India,Rural,1951.98,497.73,1296.37,5,559,13.93,2,5557.83,39.99,72.5,77556,0,4,2370.26,1,11,8
2022-05-03,USA,Mountain,691.36,153.57,1844.7,4,752,19.86,0,2912.15,39.97,143.71,93985,4,0,3383.59,1,7,36
2023-04-10,Mexico,Urban,1435.25,84.07,239.03,3,473,18.13,1,5677.56,47.67,153.7,20593,1,1,520.53,0,7,7
2021-09-22,China,Coastal,3730.2,635.23,801.66,1,199,10.66,1,4450.9,58.1,124.78,43351,0,2,253.2,0,8,3
2024-01-25,USA,Urban,1140.89,28.18,861.18,4,441,13.72,1,4238.63,79.45,136.79,93718,0,2,1608.25,0,4,8
2023-11-10,India,Mountain,625.16,788.16,914.23,1,539,10.87,1,3320.42,56.81,183.11,63386,4,0,1323.35,1,7,13
2023-07-12,Philippines,Urban,2475.23,323.16,468.72,7,717,8.98,3,5154.8,83.87,154.66,73372,3,1,864.44,1,7,31
2020-02-24,Mexico,Forest,141.3,2849.71,1320.69,5,995,12.24,1,4547.38,37.23,185.89,89191,4,4,692.39,1,12,13
2023-05-07,Mexico,Rural,1333.42,597.0,1418.77,4,96,8.04,2,5341.62,46.31,132.85,59705,5,2,4415.33,0,14,26
2022-08-29,USA,Mountain,3951.26,952.11,432.49,7,361,5.96,0,4122.15,34.23,76.23,1204,0,1,713.36,0,13,48
2021-06-27,Philippines,Coastal,1403.12,294.31,2715.03,4,977,14.26,1,8574.3,60.6,86.94,95878,1,0,3036.05,1,5,48
2023-09-04,Indonesia,Suburban,3193.54,1453.76,332.25,7,188,17.5,3,4592.39,35.4,76.46,25553,1,0,1799.97,0,9,2
2023-03-30,India,Coastal,616.94,1544.45,566.11,4,454,6.12,1,6160.8,77.74,100.29,82200,4,4,3078.91,0,10,3
2023-03-28,Nigeria,Forest,1360.15,1275.01,299.26,3,971,14.28,1,6141.2,32.39,121.63,4867,9,0,2324.72,1,7,15
2021-04-11,USA,Suburban,1259.59,2466.94,252.23,1,703,8.96,1,5974.3,58.52,88.39,44508,8,0,2736.99,0,4,49
2024-01-17,India,Urban,2381.44,179.09,1150.25,3,896,6.39,0,4142.4,55.24,121.35,97858,6,0,2151.3,1,10,2
2020-04-15,Indonesia,Urban,1755.79,1011.86,564.59,1,63,12.61,4,6919.91,42.13,104.65,74044,9,2,773.77,1,9,17
2023-04-10,Brazil,Coastal,4307.29,263.41,2004.3,4,917,18.82,1,5280.61,65.21,133.3,68446,3,4,572.79,1,7,38
2022-09-10,China,Mountain,1088.84,188.75,474.47,3,820,7.36,1,5397.95,53.17,114.28,25300,4,4,1302.71,0,9,11
2020-12-15,Russia,Urban,1739.83,567.23,571.48,3,797,15.31,2,4920.69,41.88,115.11,22817,6,4,427.71,1,13,5
2022-12-09,Nigeria,Mountain,1298.02,723.75,1812.99,3,939,6.64,1,5006.7,79.59,123.59,47205,9,0,318.48,0,2,6
2023-07-12,Russia,Coastal,1645.31,530.61,369.15,2,568,16.18,0,5049.05,69.64,198.18,13986,8,0,1237.54,0,3,3
2024-01-16,Russia,Mountain,1533.75,620.57,692.61,4,600,15.32,2,3462.69,30.73,133.48,81470,9,2,887.45,0,10,23
2023-06-23,Philippines,Forest,763.54,575.02,2682.61,6,234,15.43,0,5257.75,60.11,158.5,12847,6,0,1792.81,0,12,32
2022-02-17,USA,Suburban,2874.8,197.83,39.96,1,164,19.96,2,5799.42,46.28,112.51,82651,1,2,2000.69,0,2,4
2020-10-29,Mexico,Coastal,945.19,1774.49,239.63,6,159,3.24,1,4428.01,84.91,98.88,13144,3,4,1390.25,1,4,47
2023-10-26,India,Suburban,888.19,2302.66,3021.07,7,626,8.08,0,4896.08,73.53,187.49,56819,9,2,1562.32,0,4,29
2021-05-11,Brazil,Mountain,361.98,657.01,1439.27,2,792,12.8,1,3297.92,66.7,161.35,74357,3,1,2698.68,1,4,17
2020-03-05,Brazil,Rural,1062.88,581.25,1315.76,3,330,12.01,3,6109.42,35.34,137.36,79178,8,3,535.73,0,11,31
2023-03-18,Mexico,Forest,934.58,1394.76,240.17,1,592,15.72,0,6559.17,85.84,100.46,94539,7,0,893.56,0,11,35
2023-12-05,China,Mountain,183.31,593.67,1114.4,2,135,1.41,2,5218.72,38.65,88.68,34015,5,4,721.33,1,1,48
2020-08-13,Mexico,Coastal,1391.99,526.29,440.72,2,187,14.25,0,5352.88,57.04,87.81,33429,7,3,2641.98,0,8,21
2021-01-25,Philippines,Mountain,4179.9,1026.94,2044.02,3,515,14.89,1,5294.24,70.86,125.56,61716,6,3,1403.05,1,11,23
2020-02-08,Nigeria,Rural,437.72,2875.26,2114.84,3,126,1.69,1,5748.68,59.69,181.22,20070,7,4,1905.68,0,14,48
2022-06-22,Nigeria,Urban,1622.46,783.72,621.81,4,186,11.0,1,5251.11,82.95,182.16,50347,6,3,3207.9,1,6,31
2021-10-04,China,Mountain,1365.87,663.13,1524.26,0,683,5.28,3,6023.39,80.12,161.75,48599,1,2,2050.57,1,11,1
2022-05-07,USA,Suburban,2613.56,1638.95,1368.66,2,825,16.13,0,5687.14,38.12,131.37,35040,5,4,2804.72,0,7,11
2020-11-06,Philippines,Coastal,2749.73,868.69,927.08,3,146,1.47,3,5769.77,67.06,85.24,10722,3,4,384.15,1,1,1
2022-04-25,USA,Rural,6283.66,2099.24,456.56,4,580,3.35,0,5383.95,33.13,121.83,23656,3,2,2487.57,0,9,7
2023-11-15,Germany,Urban,2004.97,193.14,696.04,1,847,2.54,0,5717.04,73.23,154.21,80156,9,1,3116.93,1,9,41
2021-02-21,Russia,Suburban,830.66,196.33,1985.47,1,58,1.77,0,4235.44,74.16,139.25,65719,5,1,1249.05,1,6,13
2022-04-20,Philippines,Mountain,1037.95,243.94,2711.4,3,132,12.2,0,3086.9,50.67,127.11,68623,7,3,2109.67,0,2,20
2022-10-24,India,Suburban,1129.24,1208.46,753.79,3,96,17.44,0,4919.77,77.2,114.23,78588,4,4,809.3,1,4,6
2023-06-06,China,Urban,967.94,787.52,2911.72,3,561,10.46,2,6859.71,69.16,162.88,72511,2,2,2379.39,0,6,30
2022-08-23,Indonesia,Mountain,4873.6,457.59,1440.42,4,479,4.61,0,5662.95,60.24,176.34,87162,0,4,2171.31,0,11,49
2024-01-29,Russia,Mountain,2658.59,792.35,953.65,2,139,7.2,3,5736.62,57.32,158.44,70715,4,2,1891.27,0,13,6
2020-05-07,Mexico,Forest,2366.74,1354.43,863.44,4,562,7.53,0,3992.53,36.55,190.69,33773,2,1,950.87,0,12,34
2023-12-16,Brazil,Suburban,641.91,434.47,484.89,5,948,9.31,2,5448.34,61.87,166.98,72429,2,1,3486.88,1,8,35
2020-10-09,Mexico,Suburban,2730.54,1094.52,1607.87,5,723,8.7,3,3906.07,39.37,117.59,19716,3,3,1311.97,1,9,20
2022-11-28,Brazil,Urban,3540.71,384.22,3269.87,5,714,13.59,3,4983.81,69.36,142.51,79654,8,2,2318.94,1,0,38
2021-02-28,Mexico,Urban,1385.54,90.76,921.5,1,463,7.13,0,4737.82,65.68,125.66,91332,3,1,1946.29,1,5,30
2023-02-22,China,Rural,1027.77,594.21,402.08,1,562,13.43,1,5465.11,47.43,131.95,91821,4,0,3038.66,0,13,33
2021-10-27,Nigeria,Mountain,4378.4,74.88,1812.34,1,940,11.16,0,5032.79,44.82,184.35,41598,9,1,2081.35,1,5,24
2023-09-18,Brazil,Mountain,916.9,427.97,720.66,5,707,1.45,0,5893.92,58.56,95.13,47366,4,4,142.69,1,14,31
2022-09-06,Mexico,Suburban,835.66,669.06,478.27,5,722,18.43,0,6029.53,60.75,51.96,57845,0,2,1170.87,1,1,16
2022-12-12,China,Forest,716.41,246.21,226.87,5,954,3.97,0,6228.59,77.88,154.35,12650,6,0,238.49,0,9,40
2022-02-10,Mexico,Urban,1562.15,958.51,1568.26,1,696,9.3,0,8021.55,48.24,77.15,33066,1,1,757.27,1,8,16
2021-10-04,Philippines,Suburban,2000.61,468.51,2405.87,2,847,18.98,1,4243.19,54.21,73.13,54585,5,1,645.96,1,4,27
2020-12-20,China,Rural,3221.16,983.15,309.78,3,126,5.32,0,4593.31,50.6,198.87,56173,3,2,1646.72,1,13,36
2022-07-30,Germany,Urban,2443.63,575.66,790.01,3,130,0.93,2,4618.97,53.65,90.02,86142,4,0,955.44,0,8,22
2022-12-27,Russia,Coastal,2415.84,483.52,852.98,3,830,10.06,2,3062.12,64.03,80.57,21584,4,2,1983.62,1,10,15
2021-12-02,Philippines,Rural,3908.48,248.3,511.63,3,830,4.87,3,5282.81,63.45,78.65,61095,3,1,587.72,1,3,46
2023-01-23,Germany,Coastal,685.4,602.31,2855.3,1,603,11.85,0,4903.39,51.68,111.85,22042,1,3,3120.53,1,11,1
2021-12-26,USA,Rural,410.52,673.78,214.83,2,685,16.43,0,6153.95,66.15,111.41,57294,7,2,2158.32,0,14,28
2023-10-16,Nigeria,Forest,2528.68,802.81,1451.87,1,791,10.47,0,5913.81,66.96,144.87,2470,0,1,578.97,0,4,33
2024-01-16,Germany,Mountain,1506.02,737.82,1672.9,3,918,13.08,0,5446.77,61.61,65.55,78268,8,2,3388.55,0,4,36
2023-10-26,Germany,Urban,3229.1,128.41,507.94,6,251,13.49,1,5271.15,57.14,145.32,57341,5,1,1676.08,0,4,15
2023-08-10,Philippines,Rural,1617.15,1308.9,394.93,4,895,16.5,1,4440.48,34.68,118.04,12299,3,2,1303.0,0,8,31
2023-11-20,India,Mountain,998.19,827.46,593.47,5,496,13.91,0,5197.08,62.48,81.15,57233,5,1,3245.63,0,0,6
2021-06-25,Germany,Suburban,2554.62,616.78,132.5,3,156,19.54,2,5382.14,72.76,166.73,42693,8,0,214.54,0,7,4
2023-06-03,Brazil,Mountain,1773.81,795.64,639.71,1,341,9.4,1,4973.49,42.92,121.11,70957,8,4,2029.83,1,6,20
2022-09-18,China,Coastal,1618.22,926.55,721.68,2,852,1.48,0,4980.57,76.67,157.56,56870,2,4,2639.35,0,13,4
2021-01-28,Brazil,Suburban,7042.34,2378.37,3748.02,5,735,8.18,1,5141.79,65.19,188.09,67007,7,2,558.82,1,0,10
2021-05-19,Russia,Forest,3710.67,335.27,164.45,7,990,16.88,0,5210.84,44.25,103.01,41494,0,1,4578.66,0,1,7
2021-07-25,USA,Forest,2784.83,345.0,914.72,5,361,3.09,0,5900.86,39.78,184.69,85123,8,4,3389.29,0,0,27
2023-02-16,USA,Coastal,1815.21,179.79,1849.14,3,648,14.85,0,2383.67,44.72,80.05,66475,6,4,638.3,1,3,6
2021-09-03,Nigeria,Suburban,1700.73,45.91,3339.1,4,566,10.95,0,5280.16,75.55,83.32,71927,9,2,1096.61,0,11,31
2021-04-05,Russia,Mountain,1304.68,845.42,191.1,2,733,18.06,1,5262.29,45.03,149.55,96225,6,2,460.44,0,9,36
2021-09-01,Nigeria,Coastal,1953.6,2450.1,3675.81,3,682,14.76,2,5849.12,70.99,65.39,81932,5,2,619.73,0,8,27
2021-08-14,Mexico,Mountain,1112.24,448.35,786.89,4,717,13.38,1,4898.29,62.75,118.22,72048,0,3,675.76,0,0,13
2023-12-14,Mexico,Suburban,554.71,1535.1,792.54,1,648,17.79,1,2904.63,62.81,82.07,15150,1,0,355.2,1,14,11
2021-02-28,India,Forest,1603.1,455.38,316.66,4,475,18.21,0,3182.99,81.16,135.63,24285,2,0,3036.18,0,2,9
2023-11-14,China,Mountain,2071.2,1479.14,1087.92,4,659,8.01,1,2919.82,82.48,171.02,93381,0,0,3044.78,0,10,8
2023-12-14,USA,Mountain,3234.26,790.15,3687.16,1,464,18.59,0,6014.58,62.21,56.36,21490,4,1,939.62,1,6,10
2022-09-28,China,Forest,839.95,607.07,1070.58,0,184,1.57,3,3562.42,33.92,112.0,88927,4,1,2310.93,1,3,2
2021-10-11,Brazil,Coastal,1710.96,339.66,459.92,2,568,15.37,0,6319.8,39.67,159.6,51551,5,0,272.91,0,12,24
2022-09-09,Russia,Rural,2430.28,634.74,557.87,3,821,7.06,0,4628.87,86.92,101.34,16324,6,2,2338.46,0,14,35
2021-12-15,Nigeria,Mountain,2392.19,1189.09,583.81,4,413,10.0,2,4786.17,38.08,56.26,84635,9,3,1409.75,0,5,34
2023-02-21,Brazil,Urban,4714.3,295.72,3014.89,3,433,16.8,3,6743.38,80.12,138.71,99295,8,0,1373.46,1,6,11
2024-01-17,Mexico,Urban,1325.04,549.95,3496.61,3,81,12.92,0,5281.85,62.42,68.02,53262,6,2,1864.6,1,11,1
2021-07-14,Indonesia,Coastal,778.26,707.87,213.97,2,589,9.42,1,3635.01,36.84,105.49,41820,5,4,2168.05,1,5,5
2021-08-12,Germany,Mountain,1796.16,1157.52,343.95,3,821,3.7,3,5121.15,85.17,198.58,66861,8,3,1643.61,1,7,27
2020-09-06,Nigeria,Mountain,1380.28,651.3,389.17,4,536,18.82,0,5959.83,85.69,109.7,35164,1,1,115.41,0,1,7
2023-03-20,Nigeria,Rural,1194.63,459.55,617.23,6,805,6.98,1,4466.98,66.92,176.43,65574,5,4,991.7,1,0,37
2023-10-17,USA,Suburban,1067.23,748.87,3976.61,3,414,2.47,0,6823.07,53.33,178.97,21393,4,4,2046.36,1,6,38
2023-01-17,Philippines,Rural,2077.21,1451.98,3635.75,5,313,11.5,1,3751.24,66.45,89.42,55768,5,4,3280.86,0,2,1
2022-02-16,China,Urban,946.75,865.46,1021.2,3,191,8.42,1,2891.93,67.67,139.33,57619,9,2,2584.3,0,13,32
2022-03-19,Indonesia,Urban,2783.15,563.1,690.02,3,79,12.01,0,6743.03,67.33,192.12,49201,0,0,1345.6,0,3,17
2021-12-07,USA,Suburban,2693.35,624.32,91.69,2,948,5.05,0,4150.27,74.0,140.95,77144,4,4,1821.83,1,13,18
2020-10-26,Germany,Urban,2213.5,192.58,1211.87,3,179,7.89,2,4025.7,34.03,171.99,79172,7,0,3254.25,0,6,4
2021-08-17,USA,Urban,684.28,1081.64,1104.18,2,827,19.46,0,4498.25,36.15,119.38,964,2,4,1509.45,0,1,49
2020-03-27,USA,Mountain,2010.04,133.29,303.65,2,119,18.76,0,4026.73,46.97,157.9,65543,2,2,720.53,1,12,13
2021-08-12,USA,Suburban,3380.16,391.13,1416.37,5,168,17.36,1,5899.27,50.98,53.28,59130,6,0,3782.65,1,6,5
2024-01-02,China,Urban,2921.29,503.43,2070.97,4,376,15.69,0,4535.14,68.28,168.12,39450,6,1,3186.47,1,3,22
2020-06-10,USA,Rural,2646.76,390.3,299.2,0,961,3.55,0,3810.43,40.31,150.78,11872,1,3,1903.57,0,8,26
2021-12-10,USA,Mountain,1691.81,203.6,649.5,2,119,9.61,1,4726.2,62.46,103.83,67737,7,4,1815.01,0,0,4
2022-06-24,USA,Forest,1635.58,302.67,1994.02,4,257,14.69,0,4093.36,41.12,112.55,60896,4,4,566.12,1,2,23
2023-09-05,USA,Suburban,3750.87,123.14,529.05,5,140,5.6,0,4960.37,51.33,98.99,84388,8,2,4302.77,0,7,5
2021-06-09,Philippines,Coastal,2053.55,348.94,624.14,2,169,1.14,0,4045.62,86.13,128.64,83262,0,3,1490.75,0,6,9
2022-09-08,Nigeria,Rural,2072.12,315.23,663.23,2,256,8.65,1,4805.28,83.74,66.3,11158,3,0,1954.53,1,1,13
2021-03-14,Indonesia,Coastal,8354.08,2441.31,1468.13,4,455,8.79,2,4829.58,87.19,176.74,82947,7,4,894.0,0,4,9
2021-02-17,Brazil,Forest,1302.44,84.34,2287.41,3,817,1.77,0,6864.99,65.49,121.71,88911,8,1,469.49,0,6,4
2023-01-08,Brazil,Forest,162.53,948.0,3195.29,4,596,6.75,0,6178.0,60.08,56.47,19427,8,1,750.59,1,14,26
2021-07-09,Brazil,Urban,1456.39,612.24,2166.86,2,173,18.39,4,5172.72,80.93,132.94,446,9,2,2930.03,0,4,14
2023-02-25,Germany,Urban,1523.0,207.38,1012.49,4,161,5.38,0,4694.54,34.78,189.58,6919,0,4,1122.51,1,9,2
2023-11-26,Philippines,Suburban,2031.64,652.87,1672.88,2,256,11.6,0,4681.61,88.71,63.12,33356,0,2,2155.99,0,10,31
2021-07-10,India,Forest,2376.42,2141.1,276.34,0,663,10.01,2,5128.36,57.74,68.48,73344,6,3,1200.96,0,0,26
2020-10-08,Mexico,Mountain,204.2,941.55,4338.35,3,994,17.31,2,4160.54,70.55,108.08,56337,5,1,3937.26,0,4,2
2020-08-11,India,Mountain,2410.66,842.49,480.39,3,435,13.24,0,4624.28,73.71,160.34,1210,6,1,1083.54,0,9,41
2023-06-14,Germany,Rural,1593.66,149.49,1578.12,5,755,3.59,1,4749.9,67.73,140.69,68061,7,2,1650.72,0,2,46
2023-04-16,Nigeria,Coastal,1349.95,250.25,1152.38,6,802,3.29,1,4979.18,83.49,118.69,58374,5,3,931.24,0,0,44
2021-05-05,Philippines,Suburban,338.73,94.64,244.75,2,196,11.37,2,5158.54,47.29,198.91,55474,9,0,2121.17,1,9,37
2021-05-11,Nigeria,Mountain,4271.8,630.92,483.1,10,181,1.41,0,5727.15,61.94,77.87,9678,9,3,475.26,0,10,2
2020-04-13,Germany,Mountain,1181.7,607.3,2398.38,3,781,8.17,0,5922.74,55.82,173.26,4503,9,2,758.58,0,3,40
2023-10-03,Philippines,Forest,2671.2,252.01,904.93,1,899,8.28,0,5542.99,72.25,68.58,34802,6,2,1189.13,1,6,28
2022-12-23,China,Coastal,829.31,1193.58,405.43,5,153,4.33,2,6744.31,53.71,76.94,3260,6,3,2436.06,1,14,23
2021-04-07,Germany,Forest,2095.77,136.51,790.44,3,602,6.37,0,5657.68,83.57,94.32,95284,6,2,158.52,0,6,7
2023-07-30,Indonesia,Coastal,1366.84,275.03,405.25,2,617,6.93,1,4944.76,59.43,180.96,37654,1,1,2869.63,1,14,39
2021-04-21,Mexico,Forest,2615.29,649.68,617.98,2,872,0.73,0,4917.54,62.16,116.63,40322,2,2,589.17,1,1,40
2020-04-17,China,Forest,1331.24,160.71,182.54,6,811,16.21,0,5910.57,59.6,109.37,44727,9,0,1087.69,1,12,22
2020-07-24,Russia,Urban,795.94,438.29,1012.01,1,291,19.17,0,4754.56,67.36,123.61,96578,8,1,594.72,1,1,36
2022-04-26,USA,Urban,1648.53,297.42,1143.31,2,976,6.14,0,5406.82,60.62,144.64,72435,0,4,1124.65,1,0,1
2021-11-07,Philippines,Mountain,1587.09,736.41,627.15,5,688,2.68,1,5505.65,86.25,113.52,263,7,1,934.72,1,1,34
2024-01-09,Indonesia,Urban,1997.91,120.96,2389.79,2,711,19.09,0,2529.0,37.87,194.38,5514,6,1,1464.1,0,14,4
2022-08-25,India,Mountain,3165.8,152.45,661.67,4,380,14.94,0,3507.24,30.81,70.3,25326,5,1,321.88,1,13,41
2020-07-24,Mexico,Mountain,644.98,1208.43,904.41,3,993,17.88,1,5872.89,61.31,121.35,30781,0,3,1746.45,0,8,35
2023-10-27,Russia,Coastal,3058.65,1139.19,592.2,3,897,7.54,1,5446.07,75.88,112.31,43419,8,4,3834.62,0,10,31
2020-10-08,Germany,Mountain,556.34,219.69,720.8,3,945,9.94,4,2240.32,68.89,153.91,73556,1,0,4990.24,1,11,33
2020-01-11,Mexico,Mountain,2546.6,548.83,1727.75,1,949,18.64,3,2289.52,87.76,194.46,89942,9,1,2157.68,0,8,5
